,elevation,relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c,is_hot_day
352,74,49.1,350.0,9.0,30.12,6.21,20.0,9.0,20.0,0
353,74,52.77,30.0,13.0,30.12,6.21,21.0,11.0,21.0,0
354,74,53.29,30.0,13.0,30.06,6.21,23.0,13.0,23.0,0
355,74,60.67,10.0,11.0,30.06,3.73,23.0,15.0,23.0,0
356,74,56.63,20.0,9.0,30.03,6.21,22.0,13.0,22.0,0
357,74,49.9,40.0,5.0,30.06,6.21,23.0,12.0,23.0,0
358,74,33.57,50.0,10.0,30.03,6.21,24.0,7.0,23.33333333,0
359,74,27.53,50.0,9.0,30.0,6.21,25.0,5.0,24.27222222,0
360,74,14.59,240.0,2.0,29.91,6.21,26.0,-3.0,25.03888889,0
361,74,32.18,240.0,3.0,29.85,2.49,27.0,9.0,27.0,0
362,74,42.57,90.0,10.0,29.77,6.21,19.0,6.0,19.0,0
363,74,60.44,320.0,11.0,29.88,3.73,22.0,14.0,22.0,0
364,74,49.1,270.0,8.0,30.06,6.21,20.0,9.0,20.0,0
365,74,55.63,260.0,5.0,30.09,6.21,18.0,9.0,18.0,0
366,74,48.83,60.0,6.0,30.0,6.21,19.0,8.0,19.0,0
367,74,52.51,300.0,5.0,29.88,3.73,20.0,10.0,20.0,0
368,74,34.8,230.0,11.0,29.94,3.73,20.0,4.0,20.0,0
369,74,52.51,300.0,5.0,30.03,6.21,20.0,10.0,20.0,0
370,74,52.25,360.0,9.0,30.12,3.73,19.0,9.0,19.0,0
371,74,55.88,350.0,7.0,30.15,6.21,19.0,10.0,19.0,0
372,74,48.55,290.0,9.0,30.12,6.21,18.0,7.0,18.0,0
373,74,52.25,340.0,5.0,30.18,3.73,19.0,9.0,19.0,0
374,74,59.74,300.0,6.0,30.21,6.21,19.0,11.0,19.0,0
375,74,59.97,360.0,4.0,30.12,2.49,20.0,12.0,20.0,0
376,74,45.88,60.0,8.0,29.94,6.21,20.0,8.0,20.0,0
377,74,45.6,280.0,7.0,29.83,3.73,19.0,7.0,19.0,0
378,74,51.98,210.0,9.0,29.85,1.86,18.0,8.0,18.0,0
379,74,72.2,210.0,6.0,29.94,1.86,16.0,11.0,16.0,0
380,74,59.74,200.0,11.0,30.03,3.73,19.0,11.0,19.0,0
381,74,59.01,180.0,10.0,29.85,6.21,16.0,8.0,16.0,0
382,74,63.6,320.0,9.0,29.91,2.49,18.0,11.0,18.0,0
383,74,55.88,350.0,6.0,30.0,3.11,19.0,10.0,19.0,0
384,74,49.1,40.0,5.0,30.03,6.21,20.0,9.0,20.0,0
385,74,37.61,70.0,5.0,30.06,3.73,21.0,6.0,21.0,0
386,74,40.0,350.0,4.0,30.09,6.21,20.0,6.0,20.0,0
387,74,49.1,10.0,8.0,30.09,3.73,20.0,9.0,20.0,0
388,74,45.6,20.0,9.0,30.06,6.21,19.0,7.0,19.0,0
389,74,59.74,270.0,4.0,29.94,6.21,19.0,11.0,19.0,0
390,74,40.29,180.0,7.0,29.94,6.21,21.0,7.0,21.0,0
391,74,56.38,300.0,10.0,29.97,6.21,21.0,12.0,21.0,0
392,74,33.57,210.0,6.0,30.0,6.21,24.0,7.0,23.33333333,0
393,74,33.29,270.0,8.0,29.85,2.49,23.0,6.0,22.22222222,0
394,74,49.37,290.0,12.0,29.91,6.21,21.0,10.0,21.0,0
395,74,42.57,260.0,10.0,29.94,6.21,19.0,6.0,19.0,0
396,74,43.13,50.0,9.0,29.83,6.21,21.0,8.0,21.0,0
397,74,34.51,340.0,8.0,30.0,6.21,19.0,3.0,19.0,0
398,74,25.95,190.0,15.0,29.85,6.21,26.0,5.0,25.33333333,0
399,74,46.43,300.0,5.0,30.0,6.21,22.0,10.0,22.0,0
400,74,67.75,40.0,6.0,30.12,3.73,17.0,11.0,17.0,0
401,74,43.13,60.0,16.0,30.03,6.21,21.0,8.0,21.0,0
402,74,63.82,20.0,9.0,29.94,6.21,19.0,12.0,19.0,0
403,74,45.6,350.0,9.0,29.97,6.21,19.0,7.0,19.0,0
404,74,52.25,270.0,7.0,29.97,6.21,19.0,9.0,19.0,0
405,74,59.5,230.0,10.0,29.91,6.21,18.0,10.0,18.0,0
406,74,42.85,310.0,10.0,30.03,6.21,20.0,7.0,20.0,0
407,74,37.03,320.0,6.0,30.06,6.21,19.0,4.0,19.0,0
408,74,34.8,310.0,9.0,30.03,6.21,20.0,4.0,20.0,0
409,74,37.61,10.0,6.0,29.94,6.21,21.0,6.0,21.0,0
410,74,27.26,230.0,25.0,29.68,1.24,24.0,4.0,23.16666667,0
411,74,49.1,270.0,24.0,29.88,1.86,20.0,9.0,20.0,0
412,74,35.37,10.0,2.0,30.06,6.21,22.0,6.0,21.17777778,0
413,74,20.74,50.0,7.0,29.88,6.21,25.0,1.0,24.09444444,0
414,74,13.93,240.0,15.0,29.8,1.24,23.0,-6.0,21.71666667,0
415,74,43.13,250.0,21.0,29.88,3.73,21.0,8.0,21.0,0
416,74,35.09,270.0,8.0,29.97,6.21,21.0,5.0,21.0,0
417,74,33.57,250.0,6.0,29.88,6.21,24.0,7.0,23.33333333,0
418,74,21.0,210.0,20.0,29.85,6.21,26.0,2.0,25.20555556,0
419,74,17.94,180.0,12.0,29.85,6.21,25.0,-1.0,24.02222222,0
420,74,20.98,250.0,21.0,29.83,1.24,20.0,-3.0,20.0,0
421,74,30.2,250.0,17.0,29.91,6.21,20.0,2.0,20.0,0
422,74,26.43,210.0,14.0,29.94,6.21,21.0,1.0,21.0,0
423,74,26.43,280.0,13.0,30.03,2.49,21.0,1.0,21.0,0
424,74,46.16,10.0,9.0,30.06,6.21,21.0,9.0,21.0,0
425,74,38.18,40.0,19.0,30.09,6.21,23.0,8.0,22.35,0
426,74,33.57,40.0,14.0,30.09,6.21,24.0,7.0,23.33333333,0
427,74,41.42,40.0,14.0,30.06,6.21,25.0,11.0,25.0,0
428,74,18.42,30.0,5.0,29.97,6.21,27.0,1.0,26.04444444,0
429,74,17.61,190.0,13.0,29.8,6.21,29.0,2.0,27.41111111,0
430,74,30.77,260.0,16.0,29.88,6.21,22.0,4.0,21.06111111,0
431,74,24.86,260.0,17.0,29.88,6.21,22.0,1.0,20.90555556,0
432,74,29.35,260.0,17.0,29.97,6.21,17.0,-1.0,17.0,0
433,74,36.16,280.0,15.0,30.06,6.21,16.0,1.0,16.0,0
434,74,34.22,300.0,5.0,30.06,6.21,18.0,2.0,18.0,0
435,74,42.57,350.0,10.0,30.09,6.21,19.0,6.0,19.0,0
436,74,32.72,30.0,10.0,30.21,6.21,21.0,4.0,21.0,0
437,74,37.89,40.0,13.0,30.24,6.21,22.0,7.0,21.24444444,0
438,74,22.02,50.0,17.0,30.18,6.21,24.0,1.0,23.03333333,0
439,74,29.79,40.0,8.0,30.09,6.21,26.0,7.0,25.43333333,0
440,74,19.79,40.0,10.0,30.03,6.21,27.0,2.0,26.07777778,0
441,74,19.15,350.0,6.0,29.94,6.21,30.0,4.0,28.21666667,0
442,74,6.75,40.0,8.0,29.88,6.21,30.0,-10.0,27.61666667,0
443,74,31.9,60.0,14.0,29.83,6.21,26.0,8.0,26.0,0
444,74,46.98,300.0,13.0,29.91,6.21,24.0,12.0,24.0,0
445,74,35.66,320.0,9.0,30.03,6.21,23.0,7.0,22.28888889,0
446,74,40.29,310.0,11.0,30.09,6.21,21.0,7.0,21.0,0
447,74,39.72,270.0,14.0,30.06,6.21,19.0,5.0,19.0,0
448,74,35.09,310.0,9.0,30.12,6.21,21.0,5.0,21.0,0
449,74,28.68,350.0,8.0,30.15,6.21,22.0,3.0,21.00555556,0
450,74,31.05,350.0,2.0,30.15,6.21,23.0,5.0,22.16666667,0
451,74,33.29,360.0,3.0,30.09,6.21,23.0,6.0,22.22222222,0
452,74,29.23,30.0,11.0,30.09,6.21,24.0,5.0,23.21666667,0
453,74,27.53,10.0,14.0,30.0,6.21,25.0,5.0,24.27222222,0
454,74,23.07,40.0,15.0,29.88,6.21,28.0,5.0,26.82777778,0
455,74,8.71,240.0,8.0,29.8,6.21,35.0,-3.0,31.71111111,0
456,74,41.14,250.0,3.0,29.94,6.21,24.0,10.0,24.0,0
457,74,38.46,290.0,7.0,29.88,3.73,24.0,9.0,24.0,0
458,74,46.16,280.0,10.0,29.91,6.21,21.0,9.0,21.0,0
459,74,35.37,240.0,12.0,29.94,6.21,22.0,6.0,21.17777778,0
460,74,35.66,290.0,5.0,29.88,6.21,23.0,7.0,22.28888889,0
461,74,22.81,120.0,2.0,29.85,6.21,27.0,4.0,26.16666667,0
462,74,31.62,240.0,18.0,29.85,6.21,25.0,7.0,24.38333333,0
463,74,33.57,250.0,12.0,29.97,6.21,24.0,7.0,23.33333333,0
464,74,18.91,200.0,19.0,29.88,6.21,29.0,3.0,27.43333333,0
465,74,18.91,260.0,16.0,29.77,6.21,29.0,3.0,27.43333333,0
466,74,31.05,290.0,14.0,29.91,6.21,23.0,5.0,22.16666667,0
467,74,28.96,350.0,8.0,30.0,6.21,23.0,4.0,22.11111111,0
468,74,22.81,340.0,11.0,29.94,6.21,27.0,4.0,26.16666667,0
469,74,14.02,290.0,5.0,29.88,6.21,33.0,2.0,30.65,0
470,74,9.04,260.0,5.0,29.88,6.21,37.0,-1.0,33.58888889,1
471,74,5.89,200.0,14.0,29.88,3.73,38.0,-6.0,33.95,1
472,74,7.8,230.0,12.0,29.83,3.11,37.0,-3.0,33.37222222,1
473,74,34.13,300.0,8.0,29.83,6.21,26.0,9.0,26.0,0
474,74,31.34,240.0,11.0,29.85,6.21,24.0,6.0,23.27222222,0
475,74,37.61,270.0,3.0,29.85,6.21,21.0,6.0,21.0,0
476,74,33.57,270.0,12.0,29.83,6.21,24.0,7.0,23.33333333,0
477,74,22.28,200.0,4.0,29.91,6.21,25.0,2.0,24.13888889,0
478,74,36.22,320.0,7.0,29.88,6.21,25.0,9.0,25.0,0
479,74,31.62,350.0,10.0,29.88,6.21,25.0,7.0,24.38333333,0
480,74,9.76,70.0,10.0,29.8,6.21,29.0,-6.0,27.09444444,0
481,74,23.59,300.0,8.0,29.83,2.49,30.0,7.0,28.37222222,0
482,74,29.18,60.0,12.0,29.62,6.21,31.0,11.0,29.66111111,0
483,74,30.35,280.0,12.0,29.68,6.21,28.0,9.0,27.11111111,0
484,74,36.51,300.0,11.0,29.83,6.21,26.0,10.0,26.0,0
485,74,17.85,300.0,6.0,29.94,3.73,30.0,3.0,28.18333333,0
486,74,17.28,210.0,20.0,29.83,6.21,38.0,9.0,36.11111111,1
487,74,19.89,360.0,6.0,29.85,6.21,33.0,7.0,30.93333333,0
488,74,12.94,250.0,8.0,29.83,6.21,37.0,4.0,34.38333333,1
489,74,28.37,310.0,6.0,29.83,2.49,35.0,14.0,34.34444444,0
490,74,34.69,300.0,9.0,29.91,6.21,28.0,11.0,27.33333333,0
491,74,29.79,320.0,10.0,29.94,6.21,26.0,7.0,25.43333333,0
492,74,31.9,320.0,3.0,29.94,6.21,26.0,8.0,26.0,0
493,74,28.36,330.0,9.0,29.85,6.21,28.0,8.0,27.02222222,0
494,74,26.49,280.0,6.0,29.85,6.21,28.0,7.0,26.94444444,0
495,74,18.33,230.0,9.0,29.8,6.21,32.0,5.0,29.9,0
496,74,21.25,240.0,13.0,29.88,6.21,27.0,3.0,26.12222222,0
497,74,34.41,280.0,13.0,29.91,6.21,27.0,10.0,27.0,0
498,74,36.22,290.0,6.0,29.91,6.21,25.0,9.0,25.0,0
499,74,36.79,0.0,0.0,29.91,6.21,27.0,11.0,27.0,0
500,74,30.07,40.0,11.0,29.91,6.21,27.0,8.0,26.42222222,0
501,74,30.62,320.0,16.0,29.91,6.21,29.0,10.0,27.91111111,0
502,74,22.02,260.0,10.0,29.91,6.21,30.0,6.0,28.30555556,0
503,74,13.46,210.0,5.0,29.94,6.21,35.0,3.0,32.47777778,0
504,74,24.63,330.0,6.0,29.91,3.73,34.0,11.0,32.47222222,0
505,74,35.25,10.0,7.0,29.88,6.21,30.0,13.0,29.18888889,0
506,74,25.52,360.0,13.0,29.85,6.21,31.0,9.0,29.37222222,0
507,74,26.05,30.0,13.0,29.88,6.21,33.0,11.0,31.49444444,0
508,74,21.54,20.0,11.0,29.91,6.21,34.0,9.0,32.11111111,0
509,74,14.87,20.0,14.0,29.85,6.21,37.0,6.0,34.61111111,1
510,74,12.44,360.0,13.0,29.88,6.21,39.0,5.0,36.32777778,1
511,74,18.25,250.0,9.0,29.83,3.73,37.0,9.0,35.09444444,1
512,74,27.56,350.0,5.0,29.83,6.21,32.0,11.0,30.55555556,0
513,74,33.01,290.0,6.0,29.88,6.21,30.0,12.0,28.98888889,0
514,74,25.79,310.0,7.0,29.94,6.21,32.0,10.0,30.38888889,0
515,74,29.45,0.0,0.0,29.94,6.21,32.0,12.0,30.75555556,0
516,74,31.45,300.0,9.0,29.91,6.21,32.0,13.0,30.98888889,0
517,74,31.17,350.0,12.0,29.88,6.21,31.0,12.0,29.84444444,0
518,74,29.72,340.0,10.0,29.91,6.21,33.0,13.0,31.96111111,0
519,74,31.72,340.0,12.0,29.85,6.21,33.0,14.0,32.25555556,0
520,74,28.1,340.0,10.0,29.83,6.21,34.0,13.0,32.97222222,0
521,74,23.04,340.0,7.0,29.8,6.21,34.0,10.0,32.27777778,0
522,74,23.3,350.0,12.0,29.83,6.21,35.0,11.0,33.47777778,0
523,74,26.84,310.0,12.0,29.85,6.21,36.0,14.0,35.42777778,0
524,74,17.28,340.0,14.0,29.83,6.21,38.0,9.0,36.11111111,1
525,74,21.6,350.0,5.0,29.71,6.21,40.0,14.0,40.0,1
526,74,29.72,320.0,9.0,29.74,6.21,33.0,13.0,31.96111111,0
527,74,22.78,270.0,15.0,29.8,6.21,33.0,9.0,31.16111111,0
528,74,25.79,270.0,16.0,29.83,6.21,32.0,10.0,30.38888889,0
529,74,31.17,290.0,6.0,29.85,6.21,31.0,12.0,29.84444444,0
530,74,24.11,360.0,10.0,29.85,6.21,32.0,9.0,30.24444444,0
531,74,24.63,350.0,10.0,29.88,6.21,34.0,11.0,32.47222222,0
532,74,38.18,330.0,12.0,29.91,6.21,32.0,16.0,32.0,0
533,74,33.29,330.0,14.0,29.85,6.21,31.0,13.0,30.06111111,0
534,74,31.45,340.0,10.0,29.8,6.21,32.0,13.0,30.98888889,0
535,74,27.83,340.0,13.0,29.74,6.21,33.0,12.0,31.71111111,0
536,74,24.89,350.0,11.0,29.83,6.21,35.0,12.0,33.72777778,0
537,74,23.3,10.0,10.0,29.8,6.21,35.0,11.0,33.47777778,0
538,74,26.84,340.0,11.0,29.74,6.21,36.0,14.0,35.42777778,0
539,74,34.11,300.0,9.0,29.71,6.21,34.0,16.0,34.0,0
540,74,26.58,320.0,9.0,29.71,6.21,35.0,13.0,34.01111111,0
541,74,19.04,290.0,12.0,29.68,6.21,35.0,8.0,32.93888889,0
542,74,35.81,340.0,8.0,29.71,6.21,32.0,15.0,32.0,0
543,74,40.14,310.0,10.0,29.74,6.21,30.0,15.0,29.70555556,0
544,74,34.97,310.0,8.0,29.83,6.21,29.0,12.0,28.2,0
545,74,30.9,320.0,9.0,29.88,6.21,30.0,11.0,28.81666667,0
546,74,37.9,330.0,9.0,29.8,6.21,31.0,15.0,31.0,0
547,74,80.715,40.0,7.0,29.825,3.73,23.0,19.5,23.0,0
548,74,26.58,350.0,10.0,29.8,6.21,35.0,13.0,34.01111111,0
549,74,33.84,330.0,10.0,29.8,6.21,33.0,15.0,33.0,0
550,74,43.61,10.0,8.0,29.77,6.21,33.0,19.0,34.60555556,0
551,74,31.72,320.0,11.0,29.74,6.21,33.0,14.0,32.25555556,0
552,74,28.37,20.0,14.0,29.8,6.21,35.0,14.0,34.34444444,0
553,74,20.87,360.0,15.0,29.83,6.21,37.0,11.0,35.55555556,1
554,74,26.84,360.0,9.0,29.83,6.21,36.0,14.0,35.42777778,0
555,74,25.15,310.0,10.0,29.71,6.21,36.0,13.0,35.07777778,0
556,74,39.27,340.0,9.0,29.68,6.21,36.0,20.0,38.89444444,0
557,74,25.15,300.0,12.0,29.65,6.21,36.0,13.0,35.07777778,0
558,74,23.81,300.0,10.0,29.68,6.21,37.0,13.0,36.16111111,1
559,74,20.62,290.0,3.0,29.77,6.21,36.0,10.0,34.28333333,0
560,74,30.53,330.0,9.0,29.8,6.21,36.0,16.0,36.0,0
561,74,24.89,290.0,4.0,29.71,6.21,35.0,12.0,33.72777778,0
562,74,39.0,340.0,9.0,29.65,6.21,35.0,19.0,36.92222222,0
563,74,25.15,300.0,14.0,29.65,6.21,36.0,13.0,35.07777778,0
564,74,15.08,320.0,8.0,29.65,6.21,38.0,7.0,35.72777778,1
565,74,32.54,320.0,9.0,29.62,6.21,36.0,17.0,36.82222222,0
566,74,24.06,320.0,7.0,29.65,6.21,38.0,14.0,38.0,1
567,74,41.23,290.0,8.0,29.71,6.21,34.0,19.0,35.75,0
568,74,29.99,310.0,12.0,29.71,6.21,34.0,14.0,33.28333333,0
569,74,39.0,340.0,6.0,29.68,6.21,35.0,19.0,36.92222222,0
570,74,33.08,320.0,9.0,29.71,3.73,38.0,19.0,40.54444444,1
571,74,30.53,10.0,13.0,29.85,6.21,36.0,16.0,36.0,0
572,74,34.66,350.0,20.0,29.88,6.21,36.0,18.0,37.42777778,0
573,74,36.9,300.0,10.0,29.71,6.21,36.0,19.0,38.11111111,0
574,74,46.93,340.0,8.0,29.65,6.21,35.0,22.0,39.51666667,0
575,74,36.9,350.0,11.0,29.68,6.21,36.0,19.0,38.11111111,0
576,74,36.63,330.0,11.0,29.71,6.21,35.0,18.0,36.25555556,0
577,74,26.31,350.0,9.0,29.71,6.21,34.0,12.0,32.7,0
578,74,39.27,360.0,11.0,29.77,6.21,36.0,20.0,38.89444444,0
579,74,26.84,350.0,14.0,29.77,6.21,36.0,14.0,35.42777778,0
580,74,31.99,320.0,10.0,29.77,6.21,34.0,15.0,34.0,0
581,74,49.62,340.0,8.0,29.77,6.21,34.0,22.0,38.26666667,0
582,74,30.26,310.0,13.0,29.74,6.21,35.0,15.0,35.0,0
583,74,40.96,340.0,10.0,29.74,6.21,33.0,18.0,33.99444444,0
584,74,46.67,320.0,7.0,29.74,6.21,34.0,21.0,37.31666667,0
585,74,32.27,350.0,2.0,29.68,6.21,35.0,16.0,35.0,0
586,74,26.84,320.0,3.0,29.65,6.21,36.0,14.0,35.42777778,0
587,74,28.63,300.0,12.0,29.65,6.21,36.0,15.0,36.0,0
588,74,43.88,290.0,8.0,29.68,6.21,34.0,20.0,36.48333333,0
589,74,40.69,310.0,10.0,29.65,6.21,32.0,17.0,32.4,0
590,74,36.08,280.0,6.0,29.74,6.21,33.0,16.0,33.0,0
591,74,49.1,310.0,10.0,29.83,6.21,32.0,20.0,34.15,0
592,74,33.84,310.0,9.0,29.8,6.21,33.0,15.0,33.0,0
593,74,38.45,340.0,12.0,29.8,6.21,33.0,17.0,33.0,0
594,74,29.72,330.0,8.0,29.8,6.21,33.0,13.0,31.96111111,0
595,74,43.61,290.0,9.0,29.77,6.21,33.0,19.0,34.60555556,0
596,74,39.0,290.0,9.0,29.71,6.21,35.0,19.0,36.92222222,0
597,74,26.84,270.0,1.0,29.77,3.73,36.0,14.0,35.42777778,0
598,74,16.15,60.0,8.0,29.77,6.21,38.0,8.0,35.90555556,1
599,74,22.04,300.0,7.0,29.83,6.21,36.0,11.0,34.51111111,0
600,74,36.08,330.0,3.0,29.8,6.21,33.0,16.0,33.0,0
601,74,31.99,290.0,12.0,29.77,6.21,34.0,15.0,34.0,0
602,74,30.26,360.0,9.0,29.77,6.21,35.0,15.0,35.0,0
603,74,20.38,300.0,12.0,29.83,6.21,35.0,9.0,33.08888889,0
604,74,36.08,340.0,9.0,29.8,6.21,33.0,16.0,33.0,0
605,74,29.72,320.0,4.0,29.8,6.21,33.0,13.0,31.96111111,0
606,74,40.96,310.0,7.0,29.83,6.21,33.0,18.0,33.99444444,0
607,74,43.34,320.0,10.0,29.85,6.21,32.0,18.0,32.90555556,0
608,74,38.18,320.0,11.0,29.8,6.21,32.0,16.0,32.0,0
609,74,38.45,320.0,8.0,29.74,6.21,33.0,17.0,33.0,0
610,74,28.37,280.0,7.0,29.68,6.21,35.0,14.0,34.34444444,0
611,74,28.1,280.0,6.0,29.74,6.21,34.0,13.0,32.97222222,0
612,74,23.3,340.0,5.0,29.83,6.21,35.0,11.0,33.47777778,0
613,74,36.63,320.0,9.0,29.83,6.21,35.0,18.0,36.25555556,0
614,74,26.31,310.0,2.0,29.74,6.21,34.0,12.0,32.7,0
615,74,31.99,310.0,13.0,29.71,6.21,34.0,15.0,34.0,0
616,74,41.23,290.0,7.0,29.83,6.21,34.0,19.0,35.75,0
617,74,43.34,300.0,6.0,29.88,6.21,32.0,18.0,32.90555556,0
618,74,40.96,350.0,10.0,29.83,6.21,33.0,18.0,33.99444444,0
619,74,41.23,20.0,9.0,29.8,6.21,34.0,19.0,35.75,0
620,74,41.23,340.0,7.0,29.8,6.21,34.0,19.0,35.75,0
621,74,38.18,300.0,3.0,29.83,6.21,32.0,16.0,32.0,0
622,74,46.14,340.0,6.0,29.83,6.21,32.0,19.0,33.48333333,0
623,74,29.72,340.0,6.0,29.8,6.21,33.0,13.0,31.96111111,0
624,74,38.73,360.0,8.0,29.74,6.21,34.0,18.0,35.11111111,0
625,74,36.08,360.0,12.0,29.77,6.21,33.0,16.0,33.0,0
626,74,29.72,290.0,8.0,29.88,6.21,33.0,13.0,31.96111111,0
627,74,31.72,360.0,12.0,29.88,6.21,33.0,14.0,32.25555556,0
628,74,21.29,360.0,5.0,29.88,6.21,33.0,8.0,31.03333333,0
629,74,23.04,310.0,6.0,29.74,3.73,34.0,10.0,32.27777778,0
630,74,35.53,250.0,9.0,29.77,6.21,31.0,14.0,30.32222222,0
631,74,31.17,270.0,9.0,29.83,6.21,31.0,12.0,29.84444444,0
632,74,40.41,330.0,8.0,29.88,6.21,31.0,16.0,30.97222222,0
633,74,33.29,290.0,9.0,29.91,6.21,31.0,13.0,30.06111111,0
634,74,40.41,340.0,8.0,29.94,6.21,31.0,16.0,30.97222222,0
635,74,35.81,340.0,8.0,29.88,6.21,32.0,15.0,32.0,0
636,74,31.45,10.0,5.0,29.85,6.21,32.0,13.0,30.98888889,0
637,74,40.69,310.0,6.0,29.88,6.21,32.0,17.0,32.4,0
638,74,31.17,300.0,5.0,29.91,6.21,31.0,12.0,29.84444444,0
639,74,30.9,270.0,9.0,29.94,6.21,30.0,11.0,28.81666667,0
640,74,37.62,310.0,11.0,29.97,6.21,30.0,14.0,29.42777778,0
641,74,40.14,10.0,9.0,29.97,6.21,30.0,15.0,29.70555556,0
642,74,37.62,350.0,9.0,30.0,6.21,30.0,14.0,29.42777778,0
643,74,40.14,340.0,10.0,30.06,6.21,30.0,15.0,29.70555556,0
644,74,43.07,350.0,9.0,30.03,6.21,31.0,17.0,31.37777778,0
645,74,36.35,310.0,5.0,29.94,6.21,34.0,17.0,34.0,0
646,74,20.62,60.0,9.0,29.88,6.21,36.0,10.0,34.28333333,0
647,74,13.14,200.0,7.0,29.8,6.21,38.0,5.0,35.43888889,1
648,74,26.76,260.0,15.0,29.88,6.21,29.0,8.0,27.70555556,0
649,74,23.07,260.0,11.0,29.94,6.21,28.0,5.0,26.82777778,0
650,74,28.36,10.0,5.0,29.94,6.21,28.0,8.0,27.02222222,0
651,74,45.07,10.0,10.0,29.94,6.21,28.0,15.0,28.03333333,0
652,74,42.25,330.0,9.0,29.94,6.21,28.0,14.0,27.82222222,0
653,74,34.69,340.0,10.0,29.94,6.21,28.0,11.0,27.33333333,0
654,74,32.73,130.0,3.0,29.91,6.21,29.0,11.0,28.04444444,0
655,74,27.83,360.0,4.0,30.0,6.21,33.0,12.0,31.71111111,0
656,74,41.69,360.0,11.0,30.12,6.21,26.0,12.0,26.0,0
657,74,38.74,10.0,10.0,30.0,6.21,25.0,10.0,25.0,0
658,74,47.79,360.0,11.0,29.94,6.21,27.0,15.0,27.28333333,0
659,74,41.69,340.0,8.0,29.94,6.21,26.0,12.0,26.0,0
660,74,54.05,20.0,8.0,29.94,6.21,26.0,16.0,26.0,0
661,74,41.69,270.0,10.0,29.91,6.21,26.0,12.0,26.0,0
662,74,36.51,350.0,10.0,29.94,6.21,26.0,10.0,26.0,0
663,74,39.3,350.0,4.0,29.91,3.73,27.0,12.0,27.0,0
664,74,44.52,350.0,6.0,29.88,6.21,26.0,13.0,26.0,0
665,74,47.79,330.0,7.0,29.94,6.21,27.0,15.0,27.28333333,0
666,74,36.22,340.0,6.0,29.97,6.21,25.0,9.0,25.0,0
667,74,35.94,300.0,9.0,29.94,6.21,24.0,8.0,23.39444444,0
668,74,41.14,340.0,10.0,29.97,6.21,24.0,10.0,24.0,0
669,74,44.25,20.0,8.0,30.0,6.21,25.0,12.0,25.0,0
670,74,33.85,40.0,9.0,29.94,6.21,25.0,8.0,24.43888889,0
671,74,33.85,280.0,6.0,29.83,6.21,25.0,8.0,24.43888889,0
672,74,46.98,280.0,9.0,29.91,6.21,24.0,12.0,24.0,0
673,74,35.66,310.0,8.0,30.03,6.21,23.0,7.0,22.28888889,0
674,74,38.18,360.0,7.0,30.12,6.21,23.0,8.0,22.35,0
675,74,47.25,20.0,10.0,30.12,6.21,25.0,13.0,25.0,0
676,74,41.14,30.0,11.0,30.12,6.21,24.0,10.0,24.0,0
677,74,41.14,20.0,13.0,30.03,6.21,24.0,10.0,24.0,0
678,74,33.85,30.0,13.0,29.91,6.21,25.0,8.0,24.43888889,0
679,74,36.79,50.0,11.0,29.94,6.21,27.0,11.0,27.0,0
680,74,44.25,40.0,10.0,29.94,6.21,25.0,12.0,25.0,0
681,74,46.98,320.0,4.0,29.88,6.21,24.0,12.0,24.0,0
682,74,49.37,260.0,16.0,29.83,6.21,21.0,10.0,21.0,0
683,74,40.0,250.0,18.0,29.91,6.21,20.0,6.0,20.0,0
684,74,46.16,240.0,10.0,30.03,6.21,21.0,9.0,21.0,0
685,74,40.29,230.0,4.0,30.03,6.21,21.0,7.0,21.0,0
686,74,59.74,310.0,7.0,30.03,3.73,19.0,11.0,19.0,0
687,74,45.6,270.0,10.0,30.09,6.21,19.0,7.0,19.0,0
688,74,42.85,290.0,7.0,30.06,6.21,20.0,7.0,20.0,0
689,74,40.0,310.0,10.0,30.09,6.21,20.0,6.0,20.0,0
690,74,46.16,20.0,9.0,30.15,6.21,21.0,9.0,21.0,0
691,74,46.16,20.0,5.0,30.15,6.21,21.0,9.0,21.0,0
692,74,49.37,320.0,9.0,30.09,3.73,21.0,10.0,21.0,0
693,74,49.1,310.0,10.0,30.09,6.21,20.0,9.0,20.0,0
694,74,49.1,340.0,6.0,30.09,6.21,20.0,9.0,20.0,0
695,74,52.25,260.0,5.0,30.09,3.73,19.0,9.0,19.0,0
696,74,49.1,10.0,9.0,30.09,6.21,20.0,9.0,20.0,0
697,74,59.97,340.0,9.0,30.18,3.73,20.0,12.0,20.0,0
698,74,55.88,350.0,6.0,30.09,2.49,19.0,10.0,19.0,0
699,74,43.13,40.0,12.0,30.09,3.73,21.0,8.0,21.0,0
700,74,49.37,20.0,10.0,30.12,6.21,21.0,10.0,21.0,0
701,74,43.13,350.0,12.0,30.18,6.21,21.0,8.0,21.0,0
702,74,30.77,50.0,12.0,30.15,6.21,22.0,4.0,21.06111111,0
703,74,37.61,350.0,10.0,30.12,6.21,21.0,6.0,21.0,0
704,74,45.88,40.0,12.0,30.15,6.21,20.0,8.0,20.0,0
705,74,49.1,360.0,10.0,30.15,6.21,20.0,9.0,20.0,0
706,74,43.13,270.0,12.0,30.06,6.21,21.0,8.0,21.0,0
707,74,40.0,300.0,8.0,30.12,6.21,20.0,6.0,20.0,0
708,74,39.43,10.0,11.0,30.24,6.21,18.0,4.0,18.0,0
